index,geom
7101,POINT (34.834309717315975 32.0893063767202)
7105,POINT (34.80122355664031 32.05940637814093)
7108,POINT (34.816600376114785 32.10391289688124)
7111,POINT (34.8000036701456 32.09772053159588)
7117,POINT (34.83377119443346 32.10026201723863)
7119,POINT (34.79288506936798 32.076903184954226)
7120,POINT (34.806372630173456 32.074540294877515)
7124,POINT (34.82604550317256 32.0986489829402)
7129,POINT (34.81398625171509 32.100076277132985)
7130,POINT (34.763567642066974 32.04136887515402)
7132,POINT (34.78316320727744 32.10210730609343)
7133,POINT (34.807519519815706 32.113478125702)
7134,POINT (34.79425746722814 32.13425979123518)
7140,POINT (34.78872464669613 32.09721136375905)
7141,POINT (34.81803782544872 32.115957084948235)
7143,POINT (34.79388145570833 32.06658455213318)
7144,POINT (34.78855916733056 32.083748563344734)
7147,POINT (34.81909078071385 32.12624861630649)
7148,POINT (34.80538143561713 32.0948234694636)
7152,POINT (34.81737954603639 32.097466776470526)
7154,POINT (34.83498737553897 32.094855220566586)
7155,POINT (34.7910711161719 32.08464197510066)
7156,POINT (34.801579655530794 32.08884794286876)
7161,POINT (34.80333093169735 32.13100236825697)
7162,POINT (34.860087748703144 32.09449071906209)
7163,POINT (34.80283916598205 32.096344994796176)
7165,POINT (34.8144174809566 32.128520765761024)
7166,POINT (34.825959125902784 32.08208115384693)
7169,POINT (34.803755304709966 32.09857153043575)
7172,POINT (34.85905870991946 32.05360450942333)
7186,POINT (34.80510996808187 32.101281532835664)
7188,POINT (34.812518596794604 32.09935580170922)
7189,POINT (34.842060454324894 32.116924562369434)
7196,POINT (34.78801112104629 32.090102326804)
7198,POINT (34.830440157416305 32.10135009931368)
7207,POINT (34.771647388344704 32.07663117590341)
7209,POINT (34.81519287807968 32.07929081765816)
7210,POINT (34.794109969609565 32.03299844275869)
7211,POINT (34.824037540369694 32.09628240777666)
7217,POINT (34.825033372041254 32.1246086264398)
7219,POINT (34.823004501417074 32.09244349244055)
7221,POINT (34.862487622498314 32.090689519269155)
7224,POINT (34.80933313138006 32.12774886722664)
7225,POINT (34.83636525017496 32.09697575667701)
7228,POINT (34.770436025274925 32.022726488777295)
7234,POINT (34.783961290685596 32.041314349083)
7238,POINT (34.802770952869565 32.082001124908196)
7243,POINT (34.801679400486364 32.12114751267936)
7245,POINT (34.81802807806537 32.07325848692557)
7248,POINT (34.78155915125168 32.028417029258605)
7257,POINT (34.793119967414974 32.126723873019166)
7262,POINT (34.78189071865351 32.094755073729075)
7263,POINT (34.798224850464145 32.08882212158906)
7268,POINT (34.813914781668046 32.094325138979734)
7269,POINT (34.8089831339429 32.024720717682406)
7270,POINT (34.85978881716406 32.08083920640978)
7271,POINT (34.785741781470215 32.04502681628955)
7277,POINT (34.8145529381459 32.08266709953268)
7283,POINT (34.81449244913684 32.08503381106863)
7288,POINT (34.860317007639296 32.063531519893985)
7302,POINT (34.78574948033204 32.08440306366316)
7303,POINT (34.862230147873305 32.08590338999157)
7305,POINT (34.790503883846895 32.0741465087943)
7308,POINT (34.78257431909669 32.007160178018715)
7313,POINT (34.80766933523155 32.1006097286137)
7314,POINT (34.79243464984122 32.100203621663205)
7316,POINT (34.8283348530848 32.09782642791029)
7317,POINT (34.79788104899642 32.10563783367268)
7320,POINT (34.81881411183062 32.091944964933894)
7326,POINT (34.806253850182316 32.098018094723926)
7327,POINT (34.8441870478056 32.101749351930295)
7329,POINT (34.81687678482694 32.084186151109364)
7332,POINT (34.795912122758715 32.09729897902105)
7336,POINT (34.84238623370263 32.091329511010834)
7337,POINT (34.794950624811676 32.13602972936032)
7348,POINT (34.78526804730748 32.10366359553194)
7354,POINT (34.81577956095018 32.12712569063941)
7355,POINT (34.836928216014456 32.07236057854921)
7358,POINT (34.79929857608548 32.135756210919865)
7360,POINT (34.78447566340105 32.07893893934454)
7361,POINT (34.796697311259265 32.09137799877307)
7367,POINT (34.8058027641632 32.10198237304674)
7369,POINT (34.81218724211449 32.11499926660977)
7371,POINT (34.80749169021566 32.0888560825172)
7378,POINT (34.82875313793438 32.09799556390077)
7379,POINT (34.78781846079625 32.132471352080316)
7380,POINT (34.82680085293035 32.11114872234876)
7381,POINT (34.79868160587121 32.12731185608102)
7385,POINT (34.80126513391795 32.10330717399693)
7388,POINT (34.84939354205865 32.0804014670206)
7393,POINT (34.79285231788169 32.12523761479412)
7394,POINT (34.79767032864154 32.11079710471884)
7397,POINT (34.802491656601966 32.09701164425502)
7401,POINT (34.785664082604534 32.03293754876676)
7404,POINT (34.8213726374114 32.09488986277258)
7405,POINT (34.79050483369155 32.076382706791875)
7406,POINT (34.81082823846275 32.097773500733766)
7407,POINT (34.79421132804088 32.135457366192995)
7408,POINT (34.82126177735236 32.1013301630334)
7409,POINT (34.85598338377146 32.070480489438005)
7412,POINT (34.808331414456056 32.08368542511982)
7413,POINT (34.78894097443043 32.02918482794442)
7416,POINT (34.793877967831065 32.10003117567173)
7418,POINT (34.8079251749312 32.02744973202042)
7419,POINT (34.82147905080425 32.10014178661559)
7422,POINT (34.82143241236811 32.07667076125666)
7423,POINT (34.782547400105514 32.01721114700006)
7424,POINT (34.793272482650416 32.12160289669915)
7425,POINT (34.80106679097646 32.07427769047042)
7429,POINT (34.81257543978159 32.07470988634062)
7434,POINT (34.8213505284419 32.10367952310413)
7435,POINT (34.79229979085531 32.042122419358485)
7437,POINT (34.79477468925312 32.103841955570346)
7441,POINT (34.78235135428698 32.116890970512785)
7443,POINT (34.79075335133785 32.02896494060109)
7449,POINT (34.81357512243941 32.081255350437054)
7450,POINT (34.81677514406104 32.09552497578221)
7460,POINT (34.82231132798476 32.1016681503541)
7461,POINT (34.864562769801076 32.078133736483316)
7464,POINT (34.80463994709719 32.10582955607722)
7466,POINT (34.85328450156936 32.06193357356843)
7467,POINT (34.80337551215028 32.100179113958326)
7470,POINT (34.820604594946595 32.09286884502565)
7472,POINT (34.801245639421545 32.07842465775952)
7475,POINT (34.80158230631181 32.06647136417462)
7476,POINT (34.79170674187246 32.03741535020552)
7478,POINT (34.79212247159287 32.076941125802406)
7479,POINT (34.79334292177915 32.02181502329879)
7494,POINT (34.81080005451198 32.10035541719213)
7496,POINT (34.793607640005206 32.07143749326454)
7498,POINT (34.805072049154155 32.09523921208322)
7499,POINT (34.803683890684304 32.09959736384008)
7500,POINT (34.790719048842845 32.10610949527028)
7504,POINT (34.860307229342425 32.08339350544473)
7505,POINT (34.81505910590884 32.0789272533099)
7509,POINT (34.79058134646472 32.08151295798878)
7514,POINT (34.816708567738424 32.11926045465649)
7516,POINT (34.83345335110475 32.11644946006532)
7517,POINT (34.792374578836416 32.08895975512198)
7519,POINT (34.81474790473839 32.07389209963023)
7523,POINT (34.807085840895596 32.08612057341722)
7524,POINT (34.80359925169768 32.08130537623414)
7528,POINT (34.80499390094869 32.095958765304786)
7529,POINT (34.80594330941946 32.09569900046238)
7537,POINT (34.81883608354849 32.076430542424156)
7540,POINT (34.84185463986022 32.11312895342483)
7547,POINT (34.80761139707484 32.06250338583779)
7549,POINT (34.813057120360575 32.097297165260706)
7551,POINT (34.81193464282711 32.09881350769276)
7553,POINT (34.853207656548555 32.08685292391052)
7554,POINT (34.802076019888595 32.10655694319597)
7556,POINT (34.80447895200929 32.10651068418269)
7557,POINT (34.79536582228055 32.07194440967556)
7558,POINT (34.80040463224982 32.100816910455755)
7564,POINT (34.851022875127995 32.08106114194857)
7566,POINT (34.80115576248446 32.0652551673284)
7568,POINT (34.81622802914265 32.13152989272653)
7570,POINT (34.80139874927075 32.09123740962212)
7577,POINT (34.799102306115955 32.06771485770003)
7578,POINT (34.793777210294 32.10718792006456)
7580,POINT (34.794350956096565 32.02275960412991)
7582,POINT (34.82040925912605 32.07706034526911)
7583,POINT (34.809304610289274 32.10455836802569)
7588,POINT (34.84977580697178 32.08913351861408)
7589,POINT (34.80410722152052 32.10439982082658)
7590,POINT (34.79074318655545 32.10435945551216)
7592,POINT (34.847339264604194 32.08448071317972)
7593,POINT (34.825753091434706 32.0885380709785)
7594,POINT (34.78712313034951 32.08691273553604)
7596,POINT (34.80696232363883 32.09281407263317)
7597,POINT (34.796194592783344 32.03048057080534)
7599,POINT (34.81463524345601 32.10582444502423)
7600,POINT (34.80270146113448 32.12058171260128)
7601,POINT (34.810806598269714 32.086591713099686)
7608,POINT (34.811127958995066 32.01343264937486)
7610,POINT (34.78710514202649 32.109470890845046)
7611,POINT (34.81419052905029 32.10031020113879)
7618,POINT (34.78807584831792 32.137657340501704)
7619,POINT (34.82111851994285 32.074493055025364)
7621,POINT (34.81108185447726 32.094234227944455)
7622,POINT (34.82338401816735 32.09841726498033)
7624,POINT (34.79102420907613 32.124656162679734)
7626,POINT (34.790535791513086 32.08882235270782)
7628,POINT (34.79914921167837 32.08575366225921)
7635,POINT (34.800814222720646 32.094309889675415)
7639,POINT (34.82635726029771 32.08745820053728)
7643,POINT (34.80244014480212 32.03454534228639)
7647,POINT (34.84816557524775 32.07960477880216)
7649,POINT (34.82806604599003 32.08868242579092)
7655,POINT (34.78844150207247 32.07703347766166)
7656,POINT (34.80197872147005 32.07006952704547)
7657,POINT (34.78024916128747 32.048250553595054)
7658,POINT (34.791953868289355 32.09572676761591)
7660,POINT (34.842516441258034 32.075960231324025)
7661,POINT (34.83937500566744 32.100832211109186)
7664,POINT (34.788280213567 32.09013408734384)
7666,POINT (34.80645308094297 32.07825787916152)
7667,POINT (34.80469297846227 32.0940435010871)
7668,POINT (34.803835610069115 32.103887513633275)
7674,POINT (34.78703687865976 32.128217427588254)
7678,POINT (34.80616326049789 32.10865686261809)
7679,POINT (34.77180273948961 32.07950017247776)
7683,POINT (34.854922792267004 32.0723176094994)
7693,POINT (34.84119256789783 32.09915955527116)
7699,POINT (34.77806029197826 32.01012082228775)
7704,POINT (34.79701239248095 32.10659704316804)
7707,POINT (34.832745943006145 32.09364645477478)
7708,POINT (34.80958444748702 32.106380264712385)
7709,POINT (34.81555647541317 32.10306913575005)
7712,POINT (34.81484480333656 32.13345658820822)
7713,POINT (34.81368181011853 32.087540811703676)
7718,POINT (34.786930905291115 32.000761133954654)
7723,POINT (34.82337369487005 32.10128153906431)
7726,POINT (34.757363189559584 32.03840235166009)
7727,POINT (34.80544983441803 32.02566656882563)
7729,POINT (34.80819345412601 32.101440569152686)
7732,POINT (34.827067144495444 32.069158986137026)
7734,POINT (34.81749983762522 32.09930864006681)
7735,POINT (34.792404370796184 32.09632400248274)
7736,POINT (34.781094714181584 32.10226437241091)
7739,POINT (34.810664069753656 32.01812819396968)
7743,POINT (34.796291959238424 32.055598005995726)
7744,POINT (34.80498101539079 32.128015067920124)
7748,POINT (34.82269818365992 32.09100567760933)
7749,POINT (34.86194994171701 32.096740811218524)
7755,POINT (34.82941377418865 32.08066150333108)
7763,POINT (34.807292372757146 32.10961792211724)
7773,POINT (34.78796586899447 32.06957406435223)
7774,POINT (34.81547525285608 32.101469856039806)
7775,POINT (34.80454843863399 32.08245861827857)
7776,POINT (34.79862466608521 32.094260043395394)
7777,POINT (34.85159092911224 32.07860953718772)
7780,POINT (34.79714370817271 32.133160655480715)
7781,POINT (34.79275134744195 32.11193060408348)
7784,POINT (34.80618708704228 32.09853081884365)
7787,POINT (34.80523969895466 32.03370354658234)
7790,POINT (34.808880059009425 32.08695297507208)
7795,POINT (34.82023536203486 32.10370399049768)
7802,POINT (34.79634699569658 32.088694413330465)
7803,POINT (34.80551363114739 32.06497184907414)
7804,POINT (34.7881239263942 32.09932420461991)
7807,POINT (34.86007373553341 32.07184820246285)
7811,POINT (34.865371206312915 32.07947892570368)
7820,POINT (34.8044741830452 32.0895361538164)
7825,POINT (34.80143013569977 32.08358262306009)
7826,POINT (34.801940171208116 32.04697888847915)
7834,POINT (34.79925949616752 32.12155138688449)
7842,POINT (34.78512656792933 32.07990748812576)
7849,POINT (34.78613984370282 32.08606835328948)
7850,POINT (34.84997399774513 32.06326696891761)
7851,POINT (34.8027302090131 32.11725131724329)
7853,POINT (34.81701751351862 32.08516471370632)
7855,POINT (34.81604555255447 32.10012794023921)
7861,POINT (34.786646126629655 32.10682516576989)
7863,POINT (34.798744037111035 32.10292829247002)
7865,POINT (34.7876901253275 32.09969829074899)
7866,POINT (34.80359758639523 32.09069245128363)
7867,POINT (34.815414430219946 32.1172819080572)
7869,POINT (34.799570983114144 32.09356974609373)
7870,POINT (34.78561523526344 32.1062060446209)
7871,POINT (34.839698551216784 32.08765924865367)
7872,POINT (34.80634125184712 32.09511899264825)
7874,POINT (34.80400807544988 32.092810847668595)
7879,POINT (34.805041669428526 32.09751108682582)
7882,POINT (34.816922583139025 32.090703940580084)
7883,POINT (34.793516355120815 32.023387459643764)
7886,POINT (34.850080844961724 32.097379669376565)
7887,POINT (34.80486022264678 32.099518106206105)
7888,POINT (34.81411218314204 32.10402868826053)
7894,POINT (34.81950762930988 32.09620504415162)
7895,POINT (34.827980849917296 32.07411359937024)
7897,POINT (34.78812096806666 32.098013701960575)
7902,POINT (34.794725032978484 32.054730716607594)
7905,POINT (34.802142291670705 32.07800747615743)
7906,POINT (34.7890464062718 32.04683141131393)
7908,POINT (34.80785994995242 32.07747697491578)
7911,POINT (34.85195311838898 32.084998832614666)
7918,POINT (34.82039608844414 32.08958989914926)
7920,POINT (34.81479847417207 32.09284939652593)
7921,POINT (34.857278485534806 32.091885847198206)
7924,POINT (34.816540867578105 32.09184950817062)
7927,POINT (34.83136022908746 32.06462885892415)
7929,POINT (34.84811320102206 32.108723093248116)
7932,POINT (34.79952231123558 32.11165418429549)
7933,POINT (34.82231607697749 32.092722735265795)
7941,POINT (34.8132862786095 32.09380442470884)
7947,POINT (34.859023141284176 32.06468236217507)
7959,POINT (34.7962679206755 32.10875482627776)
7960,POINT (34.78645144723735 32.0350979334298)
7961,POINT (34.803082922931516 32.0923639052439)
7963,POINT (34.86608459425541 32.07346809423723)
7965,POINT (34.80115631806179 32.085115550631244)
7966,POINT (34.80905879434201 32.10171574733845)
7970,POINT (34.8029974234267 32.120464711534524)
7972,POINT (34.77480868011445 32.02392503339906)
7979,POINT (34.83119595332734 32.07712988310175)
7988,POINT (34.84379152807883 32.07954214647343)
7989,POINT (34.81225637146452 32.108221957020774)
7990,POINT (34.79403102244674 32.006568813486)
7995,POINT (34.80115729157721 32.097704802524596)
7998,POINT (34.82074041547289 32.08110976917035)
7999,POINT (34.80643334021984 32.08848835195449)
8000,POINT (34.82430463065291 32.09253539073641)
8001,POINT (34.79688713418136 32.10310178409559)
8006,POINT (34.80797248639495 32.09907078038052)
8009,POINT (34.81169600942661 32.094584985435226)
8010,POINT (34.79405683875753 32.010450597163505)
8011,POINT (34.80729367969939 32.080477112578706)
8021,POINT (34.81865526540637 32.12796235601622)
8022,POINT (34.79647852566845 32.10366771096029)
8023,POINT (34.785208506540464 32.12924635548519)
8028,POINT (34.787244166327774 32.08378388123821)
8029,POINT (34.79036947688101 32.02473447239229)
8032,POINT (34.82259378795184 32.08586696392104)
8034,POINT (34.79542241187203 32.10900954524992)
8036,POINT (34.80015694607597 32.13299168317989)
8037,POINT (34.81851843393401 32.078766803403724)
8039,POINT (34.80865044219698 32.08785894435195)
8042,POINT (34.75774955484545 32.02667878586764)
8050,POINT (34.80460011467756 32.11003681678536)
8053,POINT (34.78398264478733 32.09756293390313)
8054,POINT (34.81194305205597 32.08851639470423)
8055,POINT (34.80897196854631 32.11264094133174)
8058,POINT (34.79102924582987 32.136586169321525)
8062,POINT (34.79239586191143 32.13795924798381)
8065,POINT (34.77390679684669 32.086527003967376)
8073,POINT (34.80948250075255 32.09388427236311)
8074,POINT (34.77828399313423 32.03961334318158)
8076,POINT (34.801570452437275 32.11358297465802)
8086,POINT (34.80992046956798 32.12218294813166)
8087,POINT (34.807324949359845 32.085188325816205)
8093,POINT (34.801978715228266 32.070475590458656)
8095,POINT (34.819664316897466 32.12398013649797)
8097,POINT (34.80811656289202 32.103904825026696)
8106,POINT (34.807046444436914 32.06978468349877)
8110,POINT (34.78906183685068 32.073851715302375)
8122,POINT (34.80131936659197 32.02359297837167)
8127,POINT (34.82049142448469 32.114916615720006)
8132,POINT (34.79414335569349 32.13708100633211)
8134,POINT (34.85647257883353 32.102403773508634)
8138,POINT (34.80613655322481 32.09613717211821)
8142,POINT (34.8099743336375 32.098518399645414)
8143,POINT (34.80905162148512 32.10510267357595)
8145,POINT (34.796709320164865 32.08445785143799)
8147,POINT (34.78972767721119 32.10496488473131)
8151,POINT (34.813722679971754 32.09585143734831)
8152,POINT (34.81039374514551 32.1051167161149)
8154,POINT (34.79085367531295 32.04232597218515)
8156,POINT (34.80087525241541 32.09250271548852)
8164,POINT (34.806681886276934 32.08264739606947)
8171,POINT (34.804596539813716 32.09349678584645)
8176,POINT (34.803671062161946 32.09856707935524)
8177,POINT (34.8087723054016 32.08867641667088)
8183,POINT (34.79476398431546 32.12595181167488)
8186,POINT (34.779153529218306 32.00698513871312)
8187,POINT (34.79634843963868 32.079691704498636)
8190,POINT (34.83898418251928 32.098010500795176)
8191,POINT (34.85635843991943 32.06387248947936)
8192,POINT (34.786694481353315 32.097919834656196)
8194,POINT (34.790998405266606 32.067911303733354)
8201,POINT (34.82674122152204 32.109993322952334)
8206,POINT (34.78065970895887 32.02728205580872)
8211,POINT (34.79894688705406 32.08290490628725)
8212,POINT (34.8076301329817 32.10463322141283)
8219,POINT (34.81071517663298 32.13131311476434)
8222,POINT (34.81241316900135 32.04133751962348)
8229,POINT (34.810605837949595 32.088380700824565)
8230,POINT (34.79975943542862 32.07547714297119)
8243,POINT (34.8259499486958 32.09060711277455)
8249,POINT (34.823806289826635 32.10331184040477)
8250,POINT (34.7864985904715 32.11326541792045)
8253,POINT (34.81099509892729 32.08478359534714)
8258,POINT (34.81326647810542 32.09400705231564)
8259,POINT (34.803048383939576 32.080868508379716)
8261,POINT (34.80836055836661 32.077112230900916)
8267,POINT (34.80084586485593 32.052018478617576)
8271,POINT (34.80784615614077 32.1076382530278)
8272,POINT (34.794868263616905 32.09527470984656)
8273,POINT (34.81020067096743 32.102359765189156)
8274,POINT (34.82186824737699 32.0807283050561)
8275,POINT (34.86071494619317 32.09506922289683)
8281,POINT (34.80413032554459 32.06109228582807)
8283,POINT (34.81580471761823 32.026954627578206)
8284,POINT (34.803065497871295 32.09590133353875)
8288,POINT (34.80324126160433 32.11760318457646)
8292,POINT (34.80832288939589 32.03835716948764)
8295,POINT (34.85849392010922 32.09289747745295)
8297,POINT (34.821898610354594 32.10050498759164)
8298,POINT (34.78639413561855 32.08451500286545)
8300,POINT (34.8306744372547 32.096908535640445)
8302,POINT (34.79857554728241 32.09888220227255)
8313,POINT (34.76869015355902 32.055775876831554)
8316,POINT (34.81823492519702 32.091472913732005)
8320,POINT (34.784248133871984 32.026730498262786)
8321,POINT (34.81289513125163 32.129840148273836)
8323,POINT (34.82945245171545 32.094240980471874)
8324,POINT (34.812893654409315 32.11823930285837)
8329,POINT (34.820435087973806 32.03272710205302)
8331,POINT (34.812032944336536 32.1353228908209)
8332,POINT (34.81176278288323 32.094957127282065)
8333,POINT (34.79668179841814 32.121602266195346)
8336,POINT (34.81674430303098 32.113098543190716)
8339,POINT (34.84963680290274 32.083614793364006)
8354,POINT (34.79979218497253 32.07550193033958)
8358,POINT (34.80380594889404 32.065922185873504)
8366,POINT (34.828028278745805 32.091889789300566)
8370,POINT (34.80256649178806 32.099325907113865)
8373,POINT (34.81247713473029 32.112983154231934)
8374,POINT (34.797159045956 32.07550352012264)
8375,POINT (34.83124995017131 32.09596944011294)
8378,POINT (34.8166190652254 32.07081342987714)
8381,POINT (34.84948013229703 32.085480753170444)
8382,POINT (34.81307000047764 32.073562625812855)
8384,POINT (34.796017503010965 32.130425811642176)
8386,POINT (34.76642779534445 32.033768926800946)
8387,POINT (34.782799752166625 32.09140152926364)
8390,POINT (34.8108388547269 32.092069950292995)
8392,POINT (34.81115855686072 32.07252010486383)
8395,POINT (34.768983572298225 32.04320061808809)
8405,POINT (34.80104509564185 32.10806859420462)
8410,POINT (34.80003206609554 32.12147920612625)
8413,POINT (34.822986184178866 32.10554482218958)
8416,POINT (34.81780305289331 32.08940108747945)
8417,POINT (34.81121475531882 32.133263879072466)
8418,POINT (34.82186764180689 32.081066470578854)
8423,POINT (34.784708471187244 32.02293651311928)
8426,POINT (34.81353339977348 32.09360313576227)
8428,POINT (34.81664998195082 32.07630891105974)
8429,POINT (34.798950920878276 32.08065225294695)
8431,POINT (34.861279612932 32.08705309543563)
8434,POINT (34.807956427570794 32.086444529169896)
8435,POINT (34.795711483955635 32.12882420192584)
8436,POINT (34.823744072369735 32.09868015249328)
8438,POINT (34.80447630862487 32.10481772308799)
8439,POINT (34.83454877181367 32.113114699332655)
8441,POINT (34.827344897377436 32.10198374123895)
8442,POINT (34.79732728736237 32.11473619781702)
8443,POINT (34.82971076925264 32.13100356594453)
8449,POINT (34.7894730200912 32.105156711529816)
8464,POINT (34.806186620617446 32.100817409634374)
8469,POINT (34.77795948866009 32.0832083343456)
8472,POINT (34.821602323546536 32.097751519107184)
8474,POINT (34.833250720834904 32.11173289317979)
8475,POINT (34.82277023829638 32.11075206646967)
8476,POINT (34.77241615202131 32.02482358171612)
8477,POINT (34.788403129593355 32.133004656318406)
8481,POINT (34.81120960545711 32.09279565105368)
8482,POINT (34.82592407338257 32.09255619572427)
8484,POINT (34.75465504976693 32.03593681101972)
8486,POINT (34.82037252001483 32.0989207379345)
8488,POINT (34.82037234916032 32.07659941562191)
8490,POINT (34.805729440291174 32.096170422883844)
8492,POINT (34.85651216752683 32.074554207110744)
8494,POINT (34.826637921834205 32.1308463401249)
8498,POINT (34.81075513823668 32.10242988530844)
8506,POINT (34.82088075763371 32.12803354159871)
8508,POINT (34.81181597427629 32.07512442553393)
8516,POINT (34.79181196761155 32.092353607176456)
8521,POINT (34.80483496759844 32.069369796398334)
8522,POINT (34.80516593575572 32.084252399115044)
8532,POINT (34.80687775076724 32.13515067188154)
8533,POINT (34.79073960688167 32.109411665570484)
8536,POINT (34.799990798410555 32.08877567057004)
8538,POINT (34.79249003266978 32.09106796290104)
8539,POINT (34.80348135546459 32.08979874808091)
8540,POINT (34.8181360149018 32.07843974541673)
8541,POINT (34.80659444240121 32.10472544487076)
8545,POINT (34.779017274862724 32.08416939088713)
8551,POINT (34.83038322632456 32.10342613390023)
8557,POINT (34.79282395016559 32.0024286930502)
8558,POINT (34.806525275114666 32.12869724467241)
8559,POINT (34.826819301910696 32.105654744749366)
8562,POINT (34.8162312648185 32.07773286060137)
8564,POINT (34.78461236446255 32.11081871010108)
8565,POINT (34.80454995759199 32.023374819093064)
8566,POINT (34.814144041622306 32.086817807231824)
8571,POINT (34.80027990437008 32.094704119806174)
8573,POINT (34.79192704372339 32.082078635342754)
8574,POINT (34.84461915995041 32.075932087219826)
8577,POINT (34.81248419462649 32.018747238035125)
8582,POINT (34.8269427502123 32.09433028616723)
8583,POINT (34.81370216199192 32.108473122571866)
8590,POINT (34.823185590307574 32.07009800860398)
8596,POINT (34.80578099237166 32.08837846766041)
8600,POINT (34.7750132436963 32.0817324223685)
8604,POINT (34.86240270488806 32.07837241148322)
8609,POINT (34.82321420630818 32.105120903578836)
8610,POINT (34.85428808401677 32.08649185627273)
8614,POINT (34.804820252554464 32.08501804298364)
8618,POINT (34.8058397302477 32.036517205318624)
8623,POINT (34.84699549093772 32.079086406107486)
8624,POINT (34.795501601353216 32.11110714700197)
8626,POINT (34.80050212675461 32.128402621903284)
8628,POINT (34.77989076047199 32.02096058081884)
8634,POINT (34.81565706137416 32.08880702609733)
8635,POINT (34.80122802097157 32.09249166455456)
8637,POINT (34.795886402500486 32.09432142457978)
8644,POINT (34.80351775451325 32.10924681257402)
8645,POINT (34.816522273293316 32.12451024937123)
8646,POINT (34.859000414717464 32.09369739086079)
8648,POINT (34.800311739503684 32.08052696101466)
8651,POINT (34.821526216638695 32.119113115935974)
8653,POINT (34.82624305193649 32.089341869344565)
8655,POINT (34.80003024647158 32.09624164531663)
8659,POINT (34.77970211794996 32.037888297139524)
8661,POINT (34.79735697300289 32.080538264759)
8679,POINT (34.79729170039209 32.085512988666515)
8681,POINT (34.81710834508604 32.067588105370604)
8684,POINT (34.81051667699903 32.08645542317907)
8690,POINT (34.820310880459836 32.08554614532357)
8692,POINT (34.809471844193595 32.10038156859033)
8696,POINT (34.81981429445328 32.05158187694385)
8708,POINT (34.827518547433904 32.09362535400655)
8709,POINT (34.797965661798976 32.13152325649589)
8720,POINT (34.76994977742786 32.024936876661485)
8722,POINT (34.79973924331913 32.10624148598876)
8724,POINT (34.81681284501143 32.091254454111905)
8725,POINT (34.791757914464775 32.02036203603398)
8729,POINT (34.79288813920559 32.10931874877102)
8730,POINT (34.80859970047509 32.09416006701258)
8733,POINT (34.80070024248294 32.08432642170957)
8734,POINT (34.79611852256367 32.0983396411943)
8741,POINT (34.79868743491882 32.13652187412505)
8756,POINT (34.81024142317472 32.11831952384572)
8763,POINT (34.802744810826894 32.03902775979176)
8765,POINT (34.80427454947558 32.03149732172421)
8766,POINT (34.83204121137568 32.07022064513739)
8772,POINT (34.816707500610704 32.073768035587044)
8774,POINT (34.80470795206705 32.10015825529324)
8775,POINT (34.85765033964437 32.08192028324124)
8776,POINT (34.844914486412286 32.061308607858905)
8777,POINT (34.787081705168525 32.130713110331705)
8783,POINT (34.81930447037225 32.08219829179112)
8786,POINT (34.7972159802919 32.06122978651522)
8789,POINT (34.75990645099051 32.01296208717741)
8790,POINT (34.77873035243008 32.10842682224364)
8792,POINT (34.82435566897437 32.10781233342968)
8794,POINT (34.81892963153755 32.10932881125874)
8795,POINT (34.855097634200035 32.076042895594696)
8796,POINT (34.788271083690894 32.0179701883681)
8797,POINT (34.83232842742367 32.1049317475464)
8800,POINT (34.77747704455407 31.996374664543726)
8802,POINT (34.82340869195369 32.0970477594806)
8804,POINT (34.78551818485787 32.12757004434931)
8807,POINT (34.798549361630556 32.08903791007114)
8821,POINT (34.82284854361103 32.12408113343267)
8823,POINT (34.864317862765 32.08185108180561)
8827,POINT (34.814116769275735 32.074316097031335)
8829,POINT (34.798407221898486 32.09542130363082)
8831,POINT (34.80447667699433 32.08089383108605)
8833,POINT (34.799286893883895 32.136333756497855)
8838,POINT (34.78178873259553 32.00442522483984)
8842,POINT (34.78841652357324 32.10233324646866)
8845,POINT (34.79373585164701 32.100708299765046)
8846,POINT (34.85298093827247 32.09066093722206)
8847,POINT (34.79261617935487 32.08976488522421)
8861,POINT (34.80344238746014 32.12582806691203)
8866,POINT (34.81060596013208 32.09420553419901)
8869,POINT (34.810692642473256 32.07637962850307)
8870,POINT (34.8235938619215 32.08952554728847)
8876,POINT (34.806394789778174 32.105920730031684)
8877,POINT (34.786159258777275 32.01602060944127)
8880,POINT (34.81084901315762 32.0857437179422)
8883,POINT (34.82324890814729 32.07770497169391)
8885,POINT (34.81252664951676 32.066289648075426)
8892,POINT (34.79747565090416 32.086164187271535)
8896,POINT (34.80457194828249 32.08733456812326)
8897,POINT (34.79683420147812 32.04367082234656)
8898,POINT (34.82494260777659 32.085396928952576)
8903,POINT (34.796056030020296 32.09863342891548)
8904,POINT (34.7929430314611 32.09800865670503)
8912,POINT (34.794060068902425 32.09494506366037)
8920,POINT (34.8007004087029 32.10690340781961)
8921,POINT (34.86282394841444 32.094001689225244)
8922,POINT (34.85506215380587 32.072613505763016)
8929,POINT (34.829794032335684 32.07904043018769)
8931,POINT (34.81072896271211 32.095024961172854)
8934,POINT (34.79859820229609 32.13319744248857)
8936,POINT (34.82076238306049 32.082851157675016)
8943,POINT (34.790297203422554 32.07473825697806)
8944,POINT (34.80553236304318 32.10660712449266)
8952,POINT (34.79697873754793 32.08268375300352)
8953,POINT (34.81042704144252 32.11744742849791)
