index,geom
8170,POINT (34.786745721429504 32.040799267120754)
8172,POINT (34.78128607362654 32.04805490297685)
8173,POINT (34.76653390678006 32.03370935817911)
8174,POINT (34.82589675739474 32.02149498295252)
8178,POINT (34.79437675037623 32.01409641236079)
8180,POINT (34.768647960705906 32.05525725361165)
8181,POINT (34.789989700115676 32.0214721184702)
8184,POINT (34.7730529173257 32.052334533108464)
8185,POINT (34.78281204086757 32.02994010016269)
8188,POINT (34.79862400877771 32.07590865998381)
8193,POINT (34.863974007279076 32.0746450119254)
8197,POINT (34.76926164900723 32.0276513074617)
8200,POINT (34.78595394963406 32.029657455653364)
8203,POINT (34.790428572416104 32.03273652840732)
8210,POINT (34.78916912735984 32.040878858130085)
8215,POINT (34.80937569100696 32.11061685731488)
8233,POINT (34.8110098066982 32.051519693267075)
8236,POINT (34.7754476005477 32.041274917929435)
8245,POINT (34.85985212155345 32.08195922736242)
8247,POINT (34.791918364447056 32.03610081758753)
8251,POINT (34.814371682666994 32.03084775547415)
8255,POINT (34.77988918205815 32.01934326481342)
8257,POINT (34.79890781711439 32.05872310041458)
8260,POINT (34.84732689427681 32.07820536317901)
8264,POINT (34.79905812721041 32.01999968913487)
8265,POINT (34.807423655187485 32.03591177670299)
8269,POINT (34.77996744587484 32.03312053182455)
8277,POINT (34.79344262797655 32.00609063798897)
8280,POINT (34.781408325785854 32.04285067997892)
8282,POINT (34.780672818081946 32.03317768067728)
8285,POINT (34.8461819900277 32.08759239730211)
8287,POINT (34.7968769480534 32.12179237844355)
8291,POINT (34.77974991288242 32.03176033653279)
8293,POINT (34.85795565952337 32.091725046730524)
8294,POINT (34.8075477422969 32.02474048446741)
8304,POINT (34.84713445531591 32.0732506300204)
8305,POINT (34.774442507844704 32.05680115070185)
8307,POINT (34.79342003422749 32.05106969269485)
8311,POINT (34.817030763013065 32.08418916789501)
8312,POINT (34.789347131596955 32.03839831948288)
8315,POINT (34.79587959358893 32.130894952666665)
8317,POINT (34.85803036814403 32.073542595194226)
8319,POINT (34.77573285788212 32.04094253456817)
8322,POINT (34.8101847665768 32.02460310297304)
8328,POINT (34.79704579646505 32.05587796405262)
8334,POINT (34.786684863216934 32.046227978410805)
8335,POINT (34.786427397895075 32.02236119261741)
8342,POINT (34.79680198792696 32.04604477175482)
8344,POINT (34.863830399812144 32.062260286607845)
8345,POINT (34.80844250176764 32.050978136393276)
8347,POINT (34.805239384743196 32.031858578975545)
8348,POINT (34.78146280528975 32.03242306196948)
8350,POINT (34.75751969910932 32.037266982630314)
8351,POINT (34.78401608289822 32.01809953948693)
8353,POINT (34.77782686262521 32.03024426356404)
8355,POINT (34.86140889114274 32.09367951795157)
8357,POINT (34.78381910558277 32.03319530440191)
8359,POINT (34.86355559088821 32.068719727828295)
8360,POINT (34.857134099667185 32.08644643519332)
8362,POINT (34.85806212107518 32.09978454771871)
8363,POINT (34.77673015112963 32.01928430538179)
8368,POINT (34.86561589741209 32.07948066299327)
8369,POINT (34.79851811141389 32.02071925362267)
8371,POINT (34.798428682630075 32.1084899194306)
8372,POINT (34.79646451127405 32.031333656938834)
8379,POINT (34.80580808329388 32.047057984459464)
8389,POINT (34.80624854735189 32.05038358529495)
8393,POINT (34.80026168679041 32.03863255624164)
8394,POINT (34.79906358038677 32.05152394165208)
8396,POINT (34.80933971639445 32.03587309974404)
8397,POINT (34.781071971382026 32.04087105938358)
8401,POINT (34.77255390901785 32.01060943812647)
8403,POINT (34.788454156247155 32.04265705642762)
8404,POINT (34.81303770793103 32.095298369468736)
8406,POINT (34.849586241514714 32.073962384912484)
8407,POINT (34.79545912754836 32.03803125696945)
8408,POINT (34.790910570296184 32.083909044581915)
8411,POINT (34.78181579598167 32.036987747826956)
8414,POINT (34.79576599711795 32.02365046956184)
8415,POINT (34.86060113645316 32.09819823730399)
8421,POINT (34.770565037439674 32.03366707050962)
8425,POINT (34.7860480659229 32.011199245236995)
8430,POINT (34.861029177879836 32.10111482153641)
8432,POINT (34.802779994039795 32.037673606468864)
8440,POINT (34.81493296002183 32.1146442819436)
8446,POINT (34.79614839943139 32.035499827568906)
8447,POINT (34.79039076859313 32.027812193203324)
8451,POINT (34.79884823539597 32.026899642765414)
8453,POINT (34.77823783103184 32.0290118953778)
8454,POINT (34.78294000818884 32.03597965699574)
8455,POINT (34.7636195297044 32.02435855310695)
8457,POINT (34.79117474945748 32.01199934534578)
8458,POINT (34.785013411374464 32.024221929503746)
8459,POINT (34.855891510526405 32.07801092883987)
8460,POINT (34.78366667094738 32.03807373718504)
8461,POINT (34.85915150893611 32.087347372781124)
8462,POINT (34.78593429970414 32.02867617063923)
8465,POINT (34.787846032655295 32.02249306304681)
8467,POINT (34.77750154637922 32.04708206095448)
8473,POINT (34.77970944388042 32.022391533089575)
8478,POINT (34.790892458755394 32.04710478159198)
8479,POINT (34.8486454443953 32.10474705987469)
8495,POINT (34.79477978647911 32.092854703474686)
8500,POINT (34.85440653077709 32.09099161102213)
8502,POINT (34.77345607706535 32.03264130471987)
8505,POINT (34.858979268543365 32.09048127881837)
8507,POINT (34.79664164634262 32.03143221266057)
8513,POINT (34.7854951956771 32.04268507101242)
8514,POINT (34.8587395588316 32.08681260708226)
8515,POINT (34.75835216949352 32.042456261995454)
8518,POINT (34.77873426616379 32.0154306336634)
8520,POINT (34.80614566267917 32.01699228126436)
8526,POINT (34.7885165582556 32.047994955612936)
8530,POINT (34.79706460140349 32.022879223764946)
8537,POINT (34.85406681568391 32.09505988535183)
8544,POINT (34.82213060313941 32.1184375615847)
8546,POINT (34.79450645840587 32.03088191633655)
8548,POINT (34.79604746707583 32.04032957798659)
8552,POINT (34.797929083159445 32.082267750092754)
8554,POINT (34.833460878402086 32.10344957185538)
8555,POINT (34.790646753118494 32.04108858335436)
8560,POINT (34.797658944848244 32.0188545942886)
8561,POINT (34.84620796084137 32.11533235124002)
8563,POINT (34.79949729273501 32.00272097460996)
8567,POINT (34.792864844428586 32.03951587790744)
8569,POINT (34.86298524210612 32.090121317072516)
8576,POINT (34.796094632258736 32.04885468507968)
8584,POINT (34.7711466334878 32.020685326765204)
8586,POINT (34.80245531008067 32.00900409491848)
8588,POINT (34.796494473282735 32.02899693496308)
8592,POINT (34.774828272592636 32.03302659495354)
8595,POINT (34.84907168716144 32.063507512212986)
8601,POINT (34.77880794348089 32.01307967685113)
8602,POINT (34.790624504388845 31.999114293392285)
8603,POINT (34.86541070579979 32.079099960945534)
8606,POINT (34.80239511355738 32.04943087442916)
8607,POINT (34.83558577738165 32.09338510527348)
8608,POINT (34.8094916819345 32.022532130597625)
8611,POINT (34.79186655967588 32.0109175146449)
8621,POINT (34.856534899587956 32.08312470626594)
8622,POINT (34.776542283624 32.04050532116783)
8625,POINT (34.7914535095738 32.02679150841381)
8627,POINT (34.79196583424378 32.041065299775575)
8629,POINT (34.76842457981655 32.0456020463211)
8630,POINT (34.76923997864751 32.011118307868756)
8636,POINT (34.7894740463088 32.037699499275405)
8641,POINT (34.790463239835375 32.12684090830457)
8642,POINT (34.80577187393263 32.09797356259088)
8643,POINT (34.806077037137875 32.04373055881935)
8649,POINT (34.78187178685512 32.03714843565119)
8654,POINT (34.84599286198577 32.1082720361802)
8656,POINT (34.80740496140735 32.09998654584284)
8657,POINT (34.780722050663556 32.02184307313799)
8660,POINT (34.798975342910694 32.03263379611063)
8662,POINT (34.783281134901564 32.03662837054043)
8664,POINT (34.80501127562661 32.039350833697725)
8668,POINT (34.852104418593946 32.075459691166216)
8670,POINT (34.80902817686265 31.999520541842454)
8675,POINT (34.80022324695604 32.04591809469381)
8676,POINT (34.79020091819607 32.018527290873564)
8680,POINT (34.799001377507274 32.131037865497525)
8682,POINT (34.79388692839464 32.04152329397279)
8685,POINT (34.797529140479874 32.04572546578886)
8686,POINT (34.79178682741089 32.01090628704955)
8687,POINT (34.85733665225073 32.06284689343059)
8688,POINT (34.80443119017762 32.02318553236212)
8689,POINT (34.82758499515124 32.078902713905904)
8691,POINT (34.7903923024271 32.031178806591285)
8693,POINT (34.82201041579906 32.09033375034176)
8694,POINT (34.81877059980981 32.012219883873875)
8695,POINT (34.85196560576862 32.101117371782586)
8697,POINT (34.80072232694563 32.04182672128726)
8700,POINT (34.76757742444055 32.00598306194366)
8701,POINT (34.79488638875749 32.037212533822206)
8702,POINT (34.77439598164689 32.03057617700795)
8703,POINT (34.76462540799501 32.03573486975162)
8704,POINT (34.81936350013176 32.09597607761506)
8705,POINT (34.78496805192913 32.08369577490323)
8710,POINT (34.799674465618736 32.08389896640261)
8712,POINT (34.76569066029647 32.04496721261786)
8713,POINT (34.78323932534263 32.021729960741744)
8717,POINT (34.77528713619912 32.04474432928618)
8718,POINT (34.77971472343321 32.069420627034745)
8719,POINT (34.78717699708116 32.02908910973397)
8726,POINT (34.79931734408947 32.033416227038444)
8727,POINT (34.85296938493418 32.07334631123281)
8728,POINT (34.782223479589014 32.048727371997224)
8736,POINT (34.79788840496926 32.04737181891297)
8738,POINT (34.77507456104044 32.0345667689701)
8740,POINT (34.75794776573069 32.01948479904238)
8745,POINT (34.77623597211653 32.01510263842662)
8752,POINT (34.78916435867886 32.02384530895269)
8759,POINT (34.78172624335509 32.03129658721267)
8762,POINT (34.79503818506295 32.03127330164948)
8768,POINT (34.85729097280217 32.09053313732612)
8769,POINT (34.80427268767537 32.10110301112184)
8781,POINT (34.78244585784282 32.03517125998321)
8784,POINT (34.8094515272958 32.02379893508982)
8787,POINT (34.79915010993772 32.03977463555506)
8791,POINT (34.810409142823744 32.005386762852915)
8801,POINT (34.78756576619117 32.03635799398949)
8806,POINT (34.785523909715806 31.99445965363218)
8809,POINT (34.7860968433847 32.031394853352786)
8810,POINT (34.80059360036316 32.05339728513627)
8816,POINT (34.80308709405053 32.00775576805911)
8819,POINT (34.78936038998108 32.02815576226156)
8825,POINT (34.858578195555886 32.0914631261844)
8826,POINT (34.78913490970441 32.01358196137478)
8832,POINT (34.7880137044968 32.04927949957128)
8835,POINT (34.81232574582377 32.131112340866565)
8836,POINT (34.79282652216889 32.0619363685029)
8837,POINT (34.802299033715656 32.03344067021974)
8839,POINT (34.85821503551987 32.08862965759542)
8840,POINT (34.79576748415568 32.03342082885375)
8843,POINT (34.86403267272529 32.08709563925206)
8848,POINT (34.78818440226658 32.014322396053345)
8850,POINT (34.796164405177464 32.02320175451485)
8852,POINT (34.79166010648559 32.058285128355905)
8853,POINT (34.79796363426502 32.01484247056883)
8854,POINT (34.84672117781718 32.09153673016149)
8856,POINT (34.80526066616186 32.03284624213717)
8862,POINT (34.86365848706042 32.08876394714845)
8863,POINT (34.83946854277997 32.082581817205444)
8865,POINT (34.7700968383313 32.03602430998185)
8868,POINT (34.78069826948918 32.00448980438802)
8871,POINT (34.780109360890165 32.01989420995584)
8874,POINT (34.79495451848798 32.02762859938023)
8875,POINT (34.80453079892385 32.04330204626449)
8881,POINT (34.77404264482153 32.03287256674032)
8882,POINT (34.794768777844055 32.016871363289525)
8884,POINT (34.78119246714694 32.02902203931172)
8887,POINT (34.79485873259915 32.03696113169052)
8908,POINT (34.800288856735456 32.03053037655224)
8909,POINT (34.85881763404824 32.059089296808565)
8910,POINT (34.83611568002521 32.03651206929811)
8915,POINT (34.858298106877314 32.094827390950066)
8923,POINT (34.79608688369443 32.032204005414705)
8926,POINT (34.79482975929932 32.136460902682074)
8927,POINT (34.79313050917833 32.02543357650581)
8928,POINT (34.82042080942267 32.0408465177388)
8930,POINT (34.855462292538746 32.08945092938263)
8933,POINT (34.84090472867025 32.09924944698456)
8937,POINT (34.8123109830432 32.03436923331413)
8939,POINT (34.802899435619736 32.02307262807408)
8946,POINT (34.79305997694113 31.99641208776841)
8951,POINT (34.81329182280928 32.04224968928082)
8957,POINT (34.80484133229959 32.03430994226509)
8959,POINT (34.79847379225101 32.033084588127586)
8974,POINT (34.78335528340913 32.019121943600496)
8975,POINT (34.76973331215149 32.027281425477064)
8976,POINT (34.777601607729274 32.01929477862092)
8994,POINT (34.78354782925853 32.03823537009021)
9009,POINT (34.86154662493941 32.076933058714246)
9014,POINT (34.86158269051287 32.076293248329115)
9015,POINT (34.79165197479726 32.02718197140519)
9018,POINT (34.78924979673942 32.023810352380586)
9019,POINT (34.795631114968266 32.03414713766631)
9021,POINT (34.78415532473099 32.039261871270675)
9026,POINT (34.79400435631585 32.04784013353312)
9034,POINT (34.76631925719978 32.06130355678905)
9047,POINT (34.78753758818289 32.02502890646044)
9049,POINT (34.84772947562355 32.08539308782989)
9053,POINT (34.79266748117383 32.02193795296466)
9055,POINT (34.791070984668885 32.02275470577233)
9058,POINT (34.80637929999771 32.10765093207521)
9061,POINT (34.79053136852284 32.01599898336063)
9068,POINT (34.795299917435614 32.033146059190514)
9069,POINT (34.7690169756183 32.031888185666766)
9075,POINT (34.8402367297444 32.103771199560185)
9080,POINT (34.80939703941606 32.039789025652475)
9083,POINT (34.76578738054514 32.036057546355195)
9084,POINT (34.80010165702649 32.02967726004756)
9086,POINT (34.796088467133686 32.023949149633225)
9089,POINT (34.785933189224075 32.015915521136655)
9090,POINT (34.86486802884284 32.08336363723434)
9095,POINT (34.77752500883046 32.03178816265066)
9098,POINT (34.78194643863421 32.04144134130337)
9102,POINT (34.777015145818865 32.014545826968664)
9110,POINT (34.86043764838555 32.10648101355317)
9111,POINT (34.78078741737447 32.02621128815453)
9112,POINT (34.86002734311528 32.05744066986726)
9113,POINT (34.788119049219176 32.03939852534172)
9114,POINT (34.80026277229494 32.13420323806914)
9118,POINT (34.78415071277684 32.03458719663716)
9120,POINT (34.76665012657572 32.002507949493655)
9122,POINT (34.80439965255942 32.10335667747206)
9124,POINT (34.79844763979856 32.072288448582306)
9127,POINT (34.855526303298184 32.07525964057089)
9129,POINT (34.8224764499888 32.12195764642548)
9130,POINT (34.80778994801207 32.02148030128001)
9132,POINT (34.768633653916474 32.0117681206382)
9138,POINT (34.81308044967508 32.127095880084305)
9139,POINT (34.797867129207475 32.0274552532458)
9146,POINT (34.78757251937675 32.131822646826386)
9150,POINT (34.79910668076917 32.020826652648445)
9151,POINT (34.790687561924166 32.03226108402016)
9154,POINT (34.80237965628684 32.039272128682526)
9155,POINT (34.81243906348293 32.02583876335451)
9162,POINT (34.79337531632227 32.06126621439517)
9164,POINT (34.862939734028004 32.094921358738326)
9168,POINT (34.85797599246221 32.09323585999041)
9169,POINT (34.791233436238436 32.006316772903006)
9171,POINT (34.794671546368555 32.045212484594956)
9172,POINT (34.77313457525692 32.02437806841093)
9177,POINT (34.8116260496149 32.1317224447644)
9185,POINT (34.76865919747376 32.04244920132123)
9186,POINT (34.78822444715409 32.049913035858204)
9188,POINT (34.80553021414712 32.046464685431616)
9191,POINT (34.76947298753166 32.0284868446574)
9194,POINT (34.7825092474305 32.018294735599184)
9195,POINT (34.86392523636084 32.08355599970899)
9200,POINT (34.779998448813984 32.042800817760345)
9201,POINT (34.85475461411858 32.088379175763905)
9204,POINT (34.80352031762515 32.03216086073553)
9205,POINT (34.77368205886357 32.03821270012499)
9208,POINT (34.78126515888094 32.03412962849119)
9212,POINT (34.77790925129466 32.03454714911084)
9213,POINT (34.84824033856899 32.080140053408236)
9214,POINT (34.79802214136421 32.10628923668852)
9216,POINT (34.78827809596576 32.023507713897004)
9219,POINT (34.78786492085734 32.00260096054556)
9220,POINT (34.80901841191573 32.013906325668835)
9221,POINT (34.804176179751536 32.03676816078123)
9222,POINT (34.78577579725925 32.06296648982564)
9224,POINT (34.862085837714666 32.096982210164015)
9225,POINT (34.77157895334565 32.01833843623707)
9227,POINT (34.845797576822896 32.09120361975418)
9230,POINT (34.82686515587508 32.0912844960743)
9232,POINT (34.777699924720004 32.03351643808196)
9237,POINT (34.78239806427898 32.02631067449205)
9239,POINT (34.853392123072915 32.06665969646938)
9241,POINT (34.80846504511361 32.02566650026428)
9245,POINT (34.78184162799152 32.0324174470093)
9251,POINT (34.7993286866339 32.03164047785058)
9252,POINT (34.79198248951989 32.04390126181457)
9253,POINT (34.791992518997915 32.05148107942441)
9254,POINT (34.8041251748505 32.00493532078978)
9258,POINT (34.81677525426458 32.07773550942007)
9259,POINT (34.784509155134664 32.02634244111175)
9265,POINT (34.8453885476717 32.083973327619866)
9266,POINT (34.78534652652064 32.034789965260906)
9268,POINT (34.76727437893536 32.03398541710965)
9278,POINT (34.808447736261286 32.09223576940466)
9279,POINT (34.787249712275965 32.03766339590862)
9282,POINT (34.758803469924686 32.02185297345765)
9284,POINT (34.79081113227095 32.03233593548706)
9287,POINT (34.80628402838207 32.00583602723397)
9290,POINT (34.779685495458004 32.033758392815486)
9291,POINT (34.775440244491385 32.01586704792899)
9298,POINT (34.85793532142421 32.08996872622047)
9302,POINT (34.790682517832444 32.035251225018854)
9303,POINT (34.86068161209244 32.09057826991908)
9314,POINT (34.7923046173324 32.03498875431432)
9315,POINT (34.808799951767604 32.09211546038203)
9316,POINT (34.86657494388154 32.071197512732425)
9317,POINT (34.817816519120846 32.03794325540691)
9319,POINT (34.78863536483857 32.0023257645504)
9322,POINT (34.780170471342274 32.04787627108982)
9334,POINT (34.825188715719854 32.1005585152641)
9336,POINT (34.86318050986643 32.081469780166444)
9341,POINT (34.80225258564912 32.04111410572407)
9345,POINT (34.830274148118384 32.022652604399866)
9349,POINT (34.786928552219116 32.012247331618454)
9350,POINT (34.79519295627097 32.02288490930856)
9356,POINT (34.78416933739036 32.058559610893326)
9359,POINT (34.80768734698083 32.07934122106539)
9361,POINT (34.8608321720295 32.104739605416896)
9367,POINT (34.79742825258127 32.019809044309035)
9369,POINT (34.79914959617215 32.033163557602336)
9371,POINT (34.76808312402842 32.02878754318033)
9374,POINT (34.772902130296536 32.011987463043994)
9376,POINT (34.84920438538662 32.076716100723466)
9377,POINT (34.86486085374657 32.08277395785935)
9378,POINT (34.79130358302212 32.01539500493726)
9379,POINT (34.80401702588165 32.03850305434326)
9381,POINT (34.78845577487509 32.01553261050703)
9385,POINT (34.81473839764621 32.01270680705551)
9387,POINT (34.7994758582629 32.03144103521097)
9394,POINT (34.80914689906783 32.07242525784041)
9396,POINT (34.799669934689184 32.09843837599486)
9400,POINT (34.79999948001106 32.03019314824749)
9404,POINT (34.76777620132526 32.05758494611264)
9411,POINT (34.842624557108934 32.11476713611653)
9412,POINT (34.80036497029915 32.01809201462645)
9417,POINT (34.81476395023154 32.03335275674018)
9418,POINT (34.797896129922606 32.13695491383417)
9421,POINT (34.79646654843557 32.02247395128037)
9426,POINT (34.76959661874114 32.014096535442015)
9435,POINT (34.77790648857585 32.01877199643144)
9442,POINT (34.77306703717089 32.050806427691946)
9443,POINT (34.8611747985811 32.081876231197036)
9446,POINT (34.78280831568685 32.02735199957271)
9447,POINT (34.795923735169914 32.03595774936395)
9453,POINT (34.79572722384999 32.136669084228885)
9458,POINT (34.78580083925481 32.04097686141536)
9459,POINT (34.79222199022358 32.02514907021922)
9461,POINT (34.77769554459671 32.01816381415211)
9463,POINT (34.77819071570884 32.034134316177294)
9467,POINT (34.82617067448845 32.07069930990824)
9469,POINT (34.78420678054246 32.02146043430165)
9471,POINT (34.7800046484871 32.036505523094114)
9482,POINT (34.786898337125535 32.029889346544074)
9483,POINT (34.79240700699931 32.02581090777388)
9488,POINT (34.80119073972354 32.03120350423154)
9489,POINT (34.79655293806034 32.044497307511435)
9503,POINT (34.851748378663316 32.09310243811296)
9504,POINT (34.79168619692098 32.028150334824815)
9510,POINT (34.755306196154166 32.03692089666316)
9511,POINT (34.77322783030883 32.02886482296997)
9512,POINT (34.79824981800268 32.05357404166733)
9519,POINT (34.77629669012521 32.04703484760764)
9521,POINT (34.82549432461369 32.113023693572316)
9538,POINT (34.79730669259116 32.014147792254704)
9541,POINT (34.86432068725057 32.07418440809537)
9542,POINT (34.81090582936832 32.02229957164381)
9543,POINT (34.77265181264974 32.01948419562343)
9544,POINT (34.81413048239097 32.03107408347845)
9545,POINT (34.85719251085863 32.084730012132205)
9546,POINT (34.79350826826407 32.009600222127986)
9548,POINT (34.76681794930447 32.01526521909119)
9554,POINT (34.85342657430895 32.07323127406894)
9557,POINT (34.795287734040265 32.03007509756185)
9559,POINT (34.79009007278633 32.00755785729419)
9562,POINT (34.848343075376434 32.10297060019402)
9570,POINT (34.8451854337715 32.062693137021974)
9574,POINT (34.80296798968668 32.017490416387425)
9586,POINT (34.77793805566095 32.02825886348064)
9588,POINT (34.81403425156469 32.02331751899875)
9598,POINT (34.85054254621721 32.084153264171476)
9600,POINT (34.78346480383893 32.04302826348402)
9606,POINT (34.84881139842729 32.1081939466662)
9614,POINT (34.80741644302659 32.02905933636789)
9626,POINT (34.806143733026836 32.090589638355844)
9639,POINT (34.813586337458965 32.09437560824051)
9640,POINT (34.79273079498628 32.02997247258754)
9646,POINT (34.78353255665519 32.037361675142705)
9651,POINT (34.76624745885921 32.02174989136699)
9657,POINT (34.82110034336574 32.04230547155543)
9659,POINT (34.79311481799229 32.02670665940418)
9664,POINT (34.77959575308374 32.02321054877862)
9667,POINT (34.85666645017599 32.10935187505489)
9678,POINT (34.81813482883312 32.09069975153618)
9680,POINT (34.7790053805983 32.05461521075673)
9687,POINT (34.783013248913925 32.04024829942108)
9695,POINT (34.832997862596756 32.1302279923775)
9696,POINT (34.858541005836734 32.08191886982374)
9706,POINT (34.77953792035936 32.0268506458073)
9711,POINT (34.82033468268658 32.09996373356459)
9712,POINT (34.807714675510766 32.033177516230374)
9719,POINT (34.83767181417114 32.08125754087289)
9720,POINT (34.782961411843836 32.02258240369268)
9727,POINT (34.800024305733125 32.020722484837556)
9730,POINT (34.783948414872334 32.04822849112719)
9733,POINT (34.76890012705653 32.01657749380647)
9737,POINT (34.76452795139628 32.0657793878904)
9741,POINT (34.79094065043743 32.030444003293084)
9745,POINT (34.79579530233617 32.044030908224265)
9746,POINT (34.85548345758913 32.067994938144246)
9748,POINT (34.78253276459627 32.01065460933211)
9749,POINT (34.795830277830426 32.00320963345756)
9751,POINT (34.791529058904445 32.046281596004256)
9754,POINT (34.81679978892709 32.09489634654858)
9755,POINT (34.79316862981497 32.13305553845827)
9758,POINT (34.77545484654066 32.036369402006514)
9759,POINT (34.81478307510648 32.0503067340526)
9762,POINT (34.80330964763886 32.02970811535439)
9765,POINT (34.78809058499184 32.01204067983367)
9766,POINT (34.81255033797994 32.03220197759536)
9769,POINT (34.80132010701864 32.0403655779761)
9774,POINT (34.84985225820998 32.09703299753327)
9776,POINT (34.7953647593365 32.02893763660788)
9783,POINT (34.79624735121933 32.034826752078025)
9790,POINT (34.79293126173598 32.030481875723126)
9791,POINT (34.78933212407824 32.029257716137316)
9792,POINT (34.86456379691641 32.071827602989934)
9795,POINT (34.81191642630969 32.077016109524315)
9796,POINT (34.82770560737211 32.00048336024946)
9797,POINT (34.795201267033974 32.13402149869438)
9803,POINT (34.780653929625586 32.02439036172558)
9804,POINT (34.79341876822565 32.02013592462426)
9808,POINT (34.77146624434442 32.047649155929)
9811,POINT (34.79541313280956 32.054155664676514)
9813,POINT (34.76233522572384 32.04354314578522)
9816,POINT (34.845839132078886 32.10151423194789)
9822,POINT (34.797621942960554 32.03147304525586)
9828,POINT (34.76537448998612 32.02027769221246)
9833,POINT (34.798124668674795 32.003279241873074)
9836,POINT (34.816518504443934 32.01598522273608)
9838,POINT (34.79343814307845 32.04124787412294)
9844,POINT (34.798659401829674 32.02704740724046)
9845,POINT (34.772503440888386 32.039692926438505)
9848,POINT (34.85465576950425 32.068067399502574)
9850,POINT (34.789218551722676 32.03771608378124)
9853,POINT (34.80284332748799 32.06083788348109)
9855,POINT (34.77629128462017 32.023592586059614)
9863,POINT (34.78857029148162 32.090820890105164)
9864,POINT (34.781612121396904 32.05642655735625)
9870,POINT (34.807161269181435 32.09747498761091)
9872,POINT (34.78088644292192 32.02462387436934)
9873,POINT (34.85526878902066 32.081932575194934)
9880,POINT (34.793403897988455 32.00541810845063)
9884,POINT (34.86476311344881 32.07868786194317)
9886,POINT (34.85339748549247 32.07735882825041)
9892,POINT (34.764907836862896 32.03260214868027)
9893,POINT (34.81307850236751 32.079500571035275)
9896,POINT (34.79699934453466 32.052714954967115)
9903,POINT (34.83911728747109 32.100435614743695)
9906,POINT (34.84626392979344 32.062794949567035)
9912,POINT (34.86527705138526 32.07971558431153)
9923,POINT (34.77270689628491 32.043064805898425)
9924,POINT (34.78933748775653 32.03780040520054)
9925,POINT (34.798641121768696 32.0219424296899)
9932,POINT (34.79842713675669 32.04556087273799)
9936,POINT (34.80821142441777 32.056986172269085)
9937,POINT (34.82579286889343 32.030340513015915)
9938,POINT (34.776376275202885 32.014846816839565)
9943,POINT (34.79222273570091 32.035690410793016)
9944,POINT (34.79102058625601 32.03536117354291)
9950,POINT (34.812664696397434 32.03495026709398)
9952,POINT (34.811620805299256 32.00749001378084)
9955,POINT (34.787272128750395 32.02246518149807)
9957,POINT (34.79919114774857 32.09369524416219)
9959,POINT (34.76226354950154 32.03449016373366)
9961,POINT (34.79064968880565 32.03451211788384)
9962,POINT (34.78239910652809 32.05365962938337)
9964,POINT (34.76909607979891 32.041398948005096)
9966,POINT (34.80648631675653 32.025885532302)
9969,POINT (34.802245332651 32.02487996667434)
9971,POINT (34.802432857644604 32.0205803263878)
9973,POINT (34.795922735098756 32.021845101860364)
9980,POINT (34.792749921071206 32.02653017002395)
9981,POINT (34.81828051661735 32.007568529563834)
9986,POINT (34.75634038725249 32.020690924328804)
